longname,LOC,CYCLO,MAXNESTING,CC,CM,FANOUT,CountInput,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,NOPL,label
jfreechart-0.8.1__com.jrefinery.chart.XYPlot.addHorizontalLine,16,2.0,1.0,1.0,1.0,1.0,5.0,3.0,8.0,1.0,5.0,5.0,3.0,2.0,0.0,4.0,6.0,1.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.63,2.0,2.0,2.0,1.0,2.0,0
argouml-VERSION_0_22__org.argouml.model.mdr.UseCasesHelperMDRImpl.getAllUseCases,26,6.0,3.0,1.0,1.0,5.0,2.0,2.0,21.0,4.0,14.0,3.0,7.0,12.0,1.0,8.0,14.0,4.0,10.0,6.0,6.0,1.0,1.0,0.0,0.0,0.14,6.0,6.0,6.0,1.0,2.0,0
eclipse.jdt.core-R3_5_2__X01e.foo,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.5,1.0,1.0,1.0,1.0,0.0,0
jvlt-1.3.0__net.sourceforge.jvlt.AbstractModel.fireEvent,15,5.0,2.0,1.0,5.0,3.0,8.0,0.0,15.0,7.0,10.0,0.0,5.0,5.0,1.0,6.0,11.0,5.0,6.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,1.0,0
eclipse.jdt.core-R3_1_1__org.eclipse.jdt.core.CompletionProposal.getDeclarationKey,25,1.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.33,1.0,1.0,1.0,1.0,0.0,0
jboss-3.2.7-src__org.jboss.deployment.IncompleteDeploymentException.isEmpty,8,1.0,0.0,1.0,1.0,1.0,6.0,0.0,8.0,1.0,5.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0
argouml-VERSION_0_30_2__org.argouml.ui.explorer.rules.GoModelToNode.getChildren,9,2.0,1.0,0.0,0.0,4.0,2.0,0.0,9.0,1.0,6.0,0.0,7.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0
hive-release-0.9.0__org.apache.hadoop.hive.serde2.typeinfo.TypeInfo.toString,3,1.0,0.0,5.0,6.0,1.0,6.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
jfreechart-1.0.14__org.jfree.data.xy.XYSeries.clone,12,1.0,0.0,2.0,4.0,2.0,5.0,0.0,5.0,2.0,3.0,7.0,4.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.4,1.0,1.0,1.0,1.0,0.0,0
xerces2-j-Xerces-J_1_2_3__org.apache.html.dom.HTMLSelectElementImpl.getValue,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
struts-STRUTS_2_3_4__org.apache.struts2.dojo.components.Submit.setValue,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
eclipse.jdt.core-R3_4_1__org.eclipse.jdt.internal.core.search.matching.MatchLocator.newTypeReferenceMatch,7,1.0,0.0,1.0,5.0,1.0,11.0,0.0,7.0,5.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0
eclipse.jdt.core-R2_1_2__org.eclipse.jdt.internal.compiler.ast.TypeReference.baseTypeReference,45,18.0,2.0,4.0,9.0,2.0,29.0,1.0,44.0,1.0,39.0,2.0,3.0,18.0,1.0,18.0,22.0,1.0,21.0,4.0,18.0,18.0,81.0,81.0,81.0,0.05,18.0,4.0,18.0,18.0,2.0,0
jboss-3.2.6-src__org.jboss.resource.adapter.jms.JmsMapMessage.getObject,4,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
hbase-rel-0.92.0__org.apache.hadoop.hbase.rest.protobuf.generated.ScannerMessage.Scanner.Builder.create,3,1.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
eclipse.jdt.core-R3_0__org.eclipse.jdt.internal.core.search.matching.QualifiedTypeDeclarationPattern.getBlankPattern,3,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
jboss-4.0.4.GA-src__org.jboss.web.tomcat.tc5.session.JBossCacheService.findSessionIDs,30,6.0,3.0,0.0,0.0,4.0,6.0,1.0,21.0,6.0,15.0,8.0,8.0,7.0,1.0,13.0,18.0,7.0,11.0,6.0,6.0,5.0,4.0,4.0,4.0,0.38,6.0,6.0,6.0,5.0,1.0,0
eclipse.jdt.core-R3_4_1__org.eclipse.jdt.internal.core.MultiOperation.processElements,39,7.0,4.0,3.0,3.0,5.0,6.0,0.0,30.0,3.0,22.0,9.0,10.0,16.0,1.0,14.0,22.0,4.0,18.0,7.0,7.0,1.0,2.0,0.0,0.0,0.3,7.0,7.0,7.0,1.0,1.0,0
jboss-3.0.8-src__org.jboss.system.server.ServerLoader.addLibrary,16,2.0,1.0,2.0,2.0,1.0,5.0,1.0,6.0,1.0,3.0,9.0,1.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.5,2.0,2.0,2.0,1.0,1.0,0
elasticsearch-0.17.0__org.elasticsearch.action.bulk.BulkResponse.writeTo,7,2.0,1.0,0.0,0.0,2.0,4.0,0.0,7.0,1.0,4.0,0.0,3.0,2.0,0.0,3.0,6.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0
qpid-0.10__org.apache.qpid.transport.Session.Exception,4,1.0,0.0,1.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
hbase-rel-0.92.0__org.apache.hadoop.hbase.HRegionLocation.getPort,3,1.0,0.0,5.0,5.0,0.0,6.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
eclipse.jdt.core-R3_5_2__org.eclipse.jdt.apt.core.internal.APTDispatchRunnable.ReconcileEnvCallback.ReconcileEnvCallback,5,1.0,0.0,1.0,1.0,0.0,3.0,0.0,5.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0
hsqldb-2.2.1__org.hsqldb.persist.LockFile.WrongLengthException.getMessage,9,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,7.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.33,1.0,1.0,1.0,1.0,0.0,0
jboss-3.0.8-src__org.mortbay.jetty.servlet.Dispatcher.DispatcherResponse.setStatus,16,2.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,12.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,0
jboss-3.2.4-src__org.jboss.net.taglib.FlashParametersTag.setMbeanName,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
freemind-src-0_6_5__freemind.modes.mindmapmode.MindMapController.BubbleAction.BubbleAction,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
eclipse.jdt.core-R3_4__org.eclipse.jdt.internal.core.util.SimpleDocument.removePositionUpdater,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0
eclipse.jdt.core-R2_1_0__org.eclipse.jdt.internal.compiler.problem.ProblemReporter.constantOutOfRange,11,1.0,0.0,2.0,2.0,2.0,6.0,0.0,9.0,2.0,7.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.22,1.0,1.0,1.0,1.0,1.0,0
jfreechart-0.6.0__com.jrefinery.chart.Legend.removeChangeListener,7,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.33,1.0,1.0,1.0,1.0,1.0,0
elasticsearch-0.12.0__org.elasticsearch.gateway.blobstore.BlobStoreGatewayModule.processModule,5,2.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0
jboss-5.0.0.CR1-src__org.jboss.mx.util.JBossNotificationBroadcasterSupport.nextNotificationSequenceNumber,10,1.0,0.0,8.0,8.0,1.0,9.0,0.0,4.0,1.0,1.0,6.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,0.0,0
jvlt-1.0.4__JVLTUI.filterApplied,10,3.0,1.0,0.0,0.0,3.0,3.0,0.0,10.0,1.0,6.0,0.0,5.0,3.0,0.0,4.0,7.0,1.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0
jfreechart-0.7.2__com.jrefinery.chart.VerticalCategoryAxis.draw,44,5.0,2.0,0.0,0.0,9.0,13.0,3.0,33.0,12.0,26.0,8.0,20.0,9.0,1.0,17.0,22.0,10.0,12.0,5.0,5.0,1.0,1.0,0.0,0.0,0.24,5.0,5.0,5.0,1.0,3.0,0
apache-ant-1.6.2-src__org.apache.tools.ant.taskdefs.SubAnt.setBuildpath,8,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.67,1.0,1.0,1.0,1.0,1.0,0
jboss-5.0.0.CR1-src__org.jboss.profileservice.mock.ds.FakeDataSourceConn.setMaxPoolSize,4,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
jboss-3.2.8-src__org.jboss.services.binding.XMLServicesStore.addService,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,8.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,1.0,3.0,0
jboss-3.2.2RC2-src__org.jboss.ha.framework.server.HAPartitionImpl.AsynchViewChangeHandler.run,19,3.0,2.0,0.0,0.0,3.0,9.0,0.0,19.0,2.0,10.0,0.0,4.0,3.0,0.0,6.0,9.0,2.0,7.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,0
ant-1.2-src-jakarta__org.apache.tools.ant.taskdefs.Execute.Execute,7,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.33,1.0,1.0,1.0,1.0,0.0,0
wicket-wicket-1.4.15__org.apache.wicket.protocol.http.pagestore.DiskPageStore.getStoreFolder,5,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
apache-ant-1.6.4-src__org.apache.tools.ant.taskdefs.Rmic.setSourceBase,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.33,1.0,1.0,1.0,1.0,1.0,0
struts-STRUTS_2_2_3_1__org.apache.struts2.jasper.compiler.Generator.GenBuffer.GenBuffer,3,1.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
argouml-VERSION_0_30_1__org.argouml.model.mdr.KindsMDRImpl.getFork,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
wicket-wicket-1.4.18__org.apache.wicket.util.license.CssLicenseHeaderHandler.getSuffixes,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
eclipse.jdt.core-R3_2_2__org.eclipse.jdt.internal.compiler.ast.OperatorExpression.operatorToString,51,24.0,1.0,0.0,0.0,0.0,26.0,0.0,51.0,1.0,48.0,24.0,1.0,24.0,1.0,24.0,26.0,1.0,25.0,2.0,24.0,1.0,276.0,0.0,0.0,0.47,24.0,2.0,24.0,1.0,0.0,0
qpid-0.12__org.apache.qpid.client.url.URLParser_0_10.extractPropertyValue,28,4.0,2.0,0.0,0.0,5.0,10.0,0.0,28.0,4.0,15.0,0.0,8.0,6.0,1.0,10.0,14.0,4.0,10.0,4.0,5.0,3.0,2.0,2.0,2.0,0.0,4.0,4.0,5.0,3.0,0.0,0
eclipse.jdt.core-R3_4_1__org.eclipse.jdt.internal.compiler.codegen.VerificationTypeInfo.hashCode,3,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
eclipse.jdt.core-R3_1__org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.TypeDeclarationVisitor.visit,6,2.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,2.0,4.0,0.0,3.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0
eclipse.jdt.core-R3_5__org.eclipse.jdt.internal.compiler.impl.Constant.computeConstantOperationMINUS,84,57.0,2.0,1.0,2.0,1.0,14.0,3.0,81.0,1.0,71.0,0.0,12.0,57.0,2.0,56.0,65.0,1.0,64.0,9.0,57.0,57.0,560.0,560.0,560.0,0.0,57.0,9.0,57.0,57.0,5.0,0
argouml-VERSION_0_30__org.argouml.uml.diagram.static_structure.ui.FigStereotypeDeclaration.updateListeners,14,3.0,2.0,0.0,0.0,4.0,1.0,1.0,11.0,2.0,7.0,2.0,4.0,3.0,0.0,4.0,8.0,3.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.18,3.0,3.0,3.0,1.0,2.0,0
argouml-VERSION_0_32_1__org.argouml.uml.diagram.activity.ui.FigPartition.getDragDependencies,10,1.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,2.0,4.0,4.0,7.0,1.0,0.0,4.0,5.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.67,1.0,1.0,1.0,1.0,0.0,0
apache-ant-1.5.2-src__org.apache.tools.ant.taskdefs.optional.ejb.WeblogicDeploymentTool.setCompiler,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,11.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.67,1.0,1.0,1.0,1.0,1.0,0
qpid-0.18__org.apache.qpid.server.txn.DtxBranch.disassociateSession,4,1.0,0.0,2.0,2.0,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
eclipse.jdt.core-R2_1_3__org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getClassInfoNameIndex,6,1.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
jboss-3.2.4-src__org.jboss.mx.interceptor.AbstractInterceptor.stop,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
apache-ant-1.5.2-src__org.apache.tools.ant.types.selectors.DependSelector.isSelected,31,3.0,1.0,1.0,1.0,5.0,7.0,3.0,14.0,4.0,10.0,14.0,6.0,3.0,0.0,7.0,10.0,4.0,6.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0,3.0,0
jboss-5.0.0.CR1-src__org.jboss.ejb.Container.getJmxName,56,5.0,2.0,13.0,28.0,4.0,31.0,2.0,26.0,4.0,13.0,28.0,6.0,9.0,1.0,8.0,13.0,4.0,9.0,5.0,5.0,1.0,1.0,0.0,0.0,1.08,5.0,5.0,5.0,1.0,1.0,0
eclipse.jdt.core-R3_1_2__org.eclipse.jdt.core.dom.VariableDeclarationExpression.getType,23,3.0,2.0,6.0,9.0,2.0,13.0,0.0,12.0,1.0,7.0,11.0,5.0,3.0,0.0,4.0,8.0,1.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.92,3.0,3.0,3.0,1.0,0.0,0
xerces2-j-Xerces-J_1_3_1__org.apache.xerces.validators.common.CMStateSet.toString,23,4.0,3.0,1.0,1.0,2.0,2.0,1.0,18.0,2.0,9.0,4.0,4.0,4.0,1.0,7.0,11.0,3.0,8.0,4.0,4.0,1.0,1.0,0.0,0.0,0.22,4.0,4.0,4.0,1.0,1.0,0
eclipse.jdt.core-R3_6__org.eclipse.jdt.internal.compiler.ASTVisitor.visit,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.33,1.0,1.0,1.0,1.0,2.0,0
wicket-wicket-1.4.17__org.apache.wicket.AttributeModifier.getReplacementOrNull,15,3.0,1.0,0.0,0.0,2.0,3.0,0.0,9.0,2.0,4.0,6.0,3.0,2.0,0.0,3.0,5.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.67,3.0,3.0,3.0,1.0,1.0,0
hadoop-release-0.6.0__org.apache.hadoop.dfs.DatanodeInfo.getXceiverCount,2,1.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
hive-release-0.3.0__org.apache.hadoop.hive.jdbc.HiveCallableStatement.execute,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,1.0,1.0,1.0,1.0,2.0,0
jboss-3.2.6-src__org.jboss.tm.TxManager.incCommitCount,7,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0
wicket-wicket-1.4.18__org.apache.wicket.util.io.WicketObjectOutputStream.writeBytes,12,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0
jboss-4.0.1sp1-src__SimpleInterceptor.invoke,13,1.0,1.0,0.0,0.0,4.0,1.0,0.0,13.0,2.0,6.0,0.0,5.0,1.0,0.0,4.0,6.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
qpid-0.10__org.apache.qpid.qmf.QMFService.ExchangeDelegate.getAltExchange,11,2.0,1.0,0.0,0.0,2.0,1.0,0.0,11.0,1.0,4.0,0.0,3.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0
-0.7.0_CleandDuplicate__org.apache.hadoop.fs.FSDataOutputStream.Summer.close,5,1.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,3.0,0.0,2.0,1.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
re-R3_3_2_CleandDuplicate__org.eclipse.jdt.internal.compiler.codegen.CodeStream.imul,10,3.0,1.0,4.0,4.0,2.0,10.0,0.0,10.0,1.0,7.0,1.0,7.0,4.0,1.0,6.0,9.0,1.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,0.1,3.0,3.0,3.0,1.0,0.0,0
.12_CleandDuplicate__org.jfree.data.time.DynamicTimeSeriesCollection.findDomainLimits,19,2.0,1.0,1.0,2.0,3.0,4.0,2.0,13.0,3.0,8.0,4.0,8.0,2.0,0.0,7.0,9.0,3.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,0.31,2.0,2.0,2.0,1.0,0.0,0
N_0_28_1_CleandDuplicate__org.argouml.model.mdr.CoreHelperMDRImpl.isValidNamespace,16,2.0,1.0,0.0,0.0,2.0,2.0,0.0,6.0,1.0,3.0,10.0,3.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.67,2.0,2.0,3.0,1.0,2.0,0
c_CleandDuplicate__org.jboss.mq.server.JMSDestinationManager.deleteTemporaryDestination,19,3.0,1.0,0.0,0.0,6.0,3.0,2.0,11.0,3.0,7.0,6.0,6.0,4.0,1.0,5.0,8.0,2.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.55,3.0,3.0,3.0,1.0,2.0,0
N_0_34_CleandDuplicate__org.argouml.uml.diagram.ui.FigEdgeAssociationClass.canEdit,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
-src_CleandDuplicate__org.jboss.mq.sm.file.DynamicStateManager.addRole,14,2.0,1.0,0.0,0.0,2.0,2.0,1.0,10.0,3.0,7.0,3.0,6.0,2.0,0.0,6.0,8.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.3,2.0,2.0,2.0,1.0,1.0,0
re-R3_1_2_CleandDuplicate__org.eclipse.jdt.internal.compiler.ast.TrueLiteral.computeConstant,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
_8_1_CleandDuplicate__freemind.controller.MenuBar.MapsMenuActionListener.actionPerformed,3,1.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
4.0_CleandDuplicate__org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators.PODistinct.visit,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
ndDuplicate__org.apache.qpid.transport.Range.RangeIterator.hasNext,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
re-R3_5_CleandDuplicate__org.eclipse.jdt.internal.core.util.BindingKeyResolver.getBinaryBinding,4,2.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0
N_0_20_CleandDuplicate__org.argouml.ui.ActionAutoResize.ActionAutoResize,6,1.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
re-R3_3_CleandDuplicate__org.eclipse.jdt.internal.compiler.parser.Parser.consumeRecoveryMethodHeaderName,13,3.0,2.0,1.0,1.0,2.0,5.0,0.0,12.0,3.0,8.0,1.0,2.0,3.0,0.0,5.0,8.0,3.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,0.08,3.0,3.0,3.0,1.0,0.0,0
